URL,PAGE_TYPE,PRODUCT_COUNT,PRODUCT_COUNT_GROUP,INCOMING_HTML_PAGES,INCOMING_SOURCE_URLS,PARENT_URL,CATEGORY_URL,REACHABLE_FROM_HOME,IN_SITEMAP,INDEXABILITY,RECOMMENDED_INTERNAL_LINK_SOURCES,PRIORITY,TITLE,GENERATED_BY
/k/kolani/,taxonomy_landing,3,3,64,/balgarski-maratonki/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /brand/alleexxa/; /bulgarski-boti/; /bulgarski-domashni-chehli/; /bulgarski-drehi/chanti/; /bulgarski-drehi/damski-chanti/; /bulgarski-drehi/obuvki/; /bulgarski-mazhki-obuvki-estestvena-kozha/; /bulgarski-obuvki-estestvena-kozha/; /bulgarski-sandali-estestvena-kozha/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/aksesoari/; /k/bijuta/; /k/chanti/; /k/kolani/; /k/srebarni-bijuta/; /k/za-glava/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /mazhki-bizhuta/; /obetsi-ot-meditsinska-stomana/; /obetsi-ot-srebro/; /p/kozhen-harnes-wings/; /p/kozhen-kolan-alien/; /p/kozhen-kolan-decima/; /pozlateni-bizhuta/; /prasteni-ot-meditsinska-stomana/; /prasteni-srebro/; /rachno-izraboteni-bizhuta/; … +14 more,/k/aksesoari/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български колани от локални марки | Българитъм,src/pages/k/[slug].astro
/k/za-glava/,taxonomy_landing,3,3,64,/balgarski-maratonki/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /brand/forget-me-not/; /bulgarski-boti/; /bulgarski-domashni-chehli/; /bulgarski-drehi/chanti/; /bulgarski-drehi/damski-chanti/; /bulgarski-drehi/obuvki/; /bulgarski-mazhki-obuvki-estestvena-kozha/; /bulgarski-obuvki-estestvena-kozha/; /bulgarski-sandali-estestvena-kozha/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/aksesoari/; /k/bijuta/; /k/chanti/; /k/kolani/; /k/srebarni-bijuta/; /k/za-glava/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /mazhki-bizhuta/; /obetsi-ot-meditsinska-stomana/; /obetsi-ot-srebro/; /p/diadema-s-cvetya-marisa/; /p/lenta-za-glava-mint/; /p/skranchi-za-kosa-v-cheren-tsvyat/; /pozlateni-bizhuta/; /prasteni-ot-meditsinska-stomana/; /prasteni-srebro/; /rachno-izraboteni-bizhuta/; … +14 more,/k/aksesoari/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български аксесоари за коса | Българитъм,src/pages/k/[slug].astro
/koleden-podarak-za-zhena/,intent_landing,3,3,22,/bulgarski-podaratsi/za-zhena/; /k/podaraci-za-jena/; /k/za-zhena/; /luksozen-podarak-za-uchitelka/; /personaliziran-podarak-za-zhena/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-imen-den-na-zhena/; /podarak-za-pensionirane-na-zhena/; /podarak-za-rozhden-den-na-zhena/; /podarak-za-sveti-valentin-za-zhena/; /podarak-za-zhena-na-50/; /podarak-za-zhena-na-60/; /podarak-za-zhena-sportist/; /podarak-za-zhena-za-8-mart/; /podarak-za-zhena-za-diplomirane/; /podarak-za-zhena-za-rozhden-den/; /praktichen-podarak-za-zhena/; /romantichen-podarak-za-zhena/; /zabaven-podarak-za-zhena/,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Коледен подарък за жена – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/kozmetika-za-kosopad/,intent_landing,3,3,4,/k/kozmetika-kosa/; /kozmetika-za-mazna-kosa/; /kozmetika-za-suha-kosa/; /kozmetika-za-uvredena-kosa/,/k/kozmetika-kosa/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Козметика за косопад – грижа и състав | Българитъм,src/pages/[...slug].astro or dedicated route
/kozmetika-za-protiv-brachki/,intent_landing,3,3,6,/k/kozmetika-lice/; /kozmetika-za-chuvstvitelna-kozha/; /kozmetika-za-dehidratirana-kozha/; /kozmetika-za-hidratatsiya/; /kozmetika-za-mazna-kozha/; /kozmetika-za-suha-kozha/,/k/kozmetika-lice/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Козметика против бръчки – грижа и състав | Българитъм,src/pages/[...slug].astro or dedicated route
/obetsi-ot-meditsinska-stomana/,intent_landing,3,3,0,,/k/bijuta/,/k/aksesoari/,NO,YES,INDEX,Add a contextual child link from /k/bijuta/ and links from matching product pages,P1,Обеци от медицинска стомана | Българитъм,src/pages/[...slug].astro or dedicated route
/podarak-za-mazh-sportist/,intent_landing,3,3,24,/bulgarski-podaratsi/za-mazh/; /k/podaraci-za-nego/; /k/za-mazh/; /koleden-podarak-za-mazh/; /personaliziran-podarak-za-mazh/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-kulinar-mazh/; /podarak-za-lovets-mazh/; /podarak-za-mazh-na-50/; /podarak-za-mazh-ribar/; /podarak-za-mazh-za-diplomirane/; /podarak-za-mazh-za-imen-den/; /podarak-za-mazh-za-rozhden-den/; /podarak-za-mazh-za-sveti-valentin/; /podarak-za-pensionirane-na-mazh/; /praktichen-podarak-za-mazh/; /romantichen-podarak-za-mazh/; /zabaven-podarak-za-mazh/,/bulgarski-podaratsi/za-mazh/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за спортуващ мъж – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/k/pochistvane/,taxonomy_landing,4,4-5,17,/brand/amalina/; /brand/nuance/; /bulgarski-sveshti/; /bulgarsko-spalno-belyo/; /k/banya/; /k/dekor/; /k/dekoraciq-za-doma/; /k/dom-i-interior/; /k/domashen-tekstil/; /k/kuhnya/; /k/pochistvane/; /k/za-doma/; /p/biorazgradimo-vero-za-sadove/; /p/naturalen-preparat-za-sadomialna-mashina/; /p/promo-komplekt-prah-za-prane-i-sadomialna/; /p/sprei-za-prozortsi-violetka/; /rachno-izraboteni-sveshti/,/k/za-doma/,/k/za-doma/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Почистване | Дом и интериор | Българитъм,src/pages/k/[slug].astro
/kozmetika-za-chuvstvitelna-kozha/,intent_landing,4,4-5,6,/k/kozmetika-lice/; /kozmetika-za-dehidratirana-kozha/; /kozmetika-za-hidratatsiya/; /kozmetika-za-mazna-kozha/; /kozmetika-za-protiv-brachki/; /kozmetika-za-suha-kozha/,/k/kozmetika-lice/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Козметика за чувствителна кожа – грижа и състав | Българитъм,src/pages/[...slug].astro or dedicated route
/kozmetika-za-suha-kozha/,intent_landing,4,4-5,6,/k/kozmetika-lice/; /kozmetika-za-chuvstvitelna-kozha/; /kozmetika-za-dehidratirana-kozha/; /kozmetika-za-hidratatsiya/; /kozmetika-za-mazna-kozha/; /kozmetika-za-protiv-brachki/,/k/kozmetika-lice/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Козметика за суха кожа – грижа и състав | Българитъм,src/pages/[...slug].astro or dedicated route
/mazhki-leneni-rizi/,intent_landing,4,4-5,7,/bulgarski-mazhki-antsuzi/; /bulgarski-mazhki-obuvki/; /bulgarski-mazhki-pizhami/; /bulgarski-mazhki-puloveri/; /bulgarski-mazhki-yaketa/; /bulgarski-mazhki-zimni-yaketa/; /k/mazhko-obleklo/,/k/mazhko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Мъжки ленени ризи – модели и идеи | Българитъм,src/pages/[...slug].astro or dedicated route
/pamuchni-rokli/,intent_landing,4,4-5,43,/balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /boho-roklya/; /bulgarski-damski-pizhami/; /bulgarski-damski-sportni-ekipi/; /bulgarski-drehi/rokli/; /bulgarski-ezhednevni-rokli/; /bulgarski-kozeni-yaketa/; /bulgarski-letni-rokli/; /bulgarski-oficialni-rokli/; /bulgarski-palta-ot-valna/; /byala-damska-riza/; /cherna-riza/; /cherna-roklya/; /cherno-palto/; /chervena-roklya/; /damska-lenena-riza/; /damska-pizhama-pamuk/; /damski-bluzi-s-dalag-rakav/; /damski-bluzi-s-kas-rakav/; /damski-rokli-s-dalag-rakav/; /damski-rokli-s-kas-rakav/; /dankova-roklya/; /esenni-rokli/; /k/damsko-obleklo/; /kafyava-roklya/; /kafyavo-palto/; /lenena-roklya/; /prehodni-damski-yaketa/; /roklya-saten/; /rozova-riza/; /rozovi-rokli/; /sinya-roklya/; /sportni-rokli/; /srebarni-rokli/; /svetlosinya-roklya/; /tamnosinya-roklya/; /vecherna-roklya/; /zelena-roklya/; /zeleno-palto/; /zhalta-roklya/; /zlatista-roklya/,/k/damsko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Памучни рокли – модели и идеи | Българитъм,src/pages/[...slug].astro or dedicated route
/podarak-za-mazh-za-imen-den/,intent_landing,4,4-5,24,/bulgarski-podaratsi/za-mazh/; /k/podaraci-za-nego/; /k/za-mazh/; /koleden-podarak-za-mazh/; /personaliziran-podarak-za-mazh/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-kulinar-mazh/; /podarak-za-lovets-mazh/; /podarak-za-mazh-na-50/; /podarak-za-mazh-ribar/; /podarak-za-mazh-sportist/; /podarak-za-mazh-za-diplomirane/; /podarak-za-mazh-za-rozhden-den/; /podarak-za-mazh-za-sveti-valentin/; /podarak-za-pensionirane-na-mazh/; /praktichen-podarak-za-mazh/; /romantichen-podarak-za-mazh/; /zabaven-podarak-za-mazh/,/bulgarski-podaratsi/za-mazh/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за имен ден на мъж – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/podarak-za-zhena-sportist/,intent_landing,4,4-5,0,,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,NO,YES,INDEX,Add a contextual child link from /bulgarski-podaratsi/za-zhena/ and links from matching product pages,P1,Подарък за спортуваща жена – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/roklya-saten/,intent_landing,4,4-5,43,/balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /boho-roklya/; /bulgarski-damski-pizhami/; /bulgarski-damski-sportni-ekipi/; /bulgarski-drehi/rokli/; /bulgarski-ezhednevni-rokli/; /bulgarski-kozeni-yaketa/; /bulgarski-letni-rokli/; /bulgarski-oficialni-rokli/; /bulgarski-palta-ot-valna/; /byala-damska-riza/; /cherna-riza/; /cherna-roklya/; /cherno-palto/; /chervena-roklya/; /damska-lenena-riza/; /damska-pizhama-pamuk/; /damski-bluzi-s-dalag-rakav/; /damski-bluzi-s-kas-rakav/; /damski-rokli-s-dalag-rakav/; /damski-rokli-s-kas-rakav/; /dankova-roklya/; /esenni-rokli/; /k/damsko-obleklo/; /kafyava-roklya/; /kafyavo-palto/; /lenena-roklya/; /pamuchni-rokli/; /prehodni-damski-yaketa/; /rozova-riza/; /rozovi-rokli/; /sinya-roklya/; /sportni-rokli/; /srebarni-rokli/; /svetlosinya-roklya/; /tamnosinya-roklya/; /vecherna-roklya/; /zelena-roklya/; /zeleno-palto/; /zhalta-roklya/; /zlatista-roklya/,/k/damsko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Сатенени рокли – модели и идеи | Българитъм,src/pages/[...slug].astro or dedicated route
/srebarni-kolieta/,intent_landing,4,4-5,0,,/k/bijuta/,/k/aksesoari/,NO,YES,INDEX,Add a contextual child link from /k/bijuta/ and links from matching product pages,P1,Колиета от сребро – материал и детайли | Българитъм,src/pages/[...slug].astro or dedicated route
/zlaten-prasten/,intent_landing,4,4-5,0,,/k/bijuta/,/k/aksesoari/,NO,YES,INDEX,Add a contextual child link from /k/bijuta/ and links from matching product pages,P1,Златни пръстени – материал и детайли | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarska-bebeshka-kozmetika/,intent_landing,5,4-5,1,/k/kozmetika-za-deca/,/k/kozmetika-za-deca/,/k/deca/,NO,YES,INDEX,"Strengthen from /k/kozmetika-za-deca/, one relevant sibling hub, and matching product pages",P2,Българска бебешка козметика – грижа и състав | Българитъм,src/pages/[...slug].astro or dedicated route
/podarak-za-izpisvane-na-bebe/,intent_landing,5,4-5,8,/bulgarski-podaratsi/za-bebe/; /k/podaraci-za-bebe/; /k/za-bebe/; /personaliziran-podarak-za-bebe/; /podarak-za-bebe-momche/; /podarak-za-bebe-momiche/; /podarak-za-novorodeno/; /podaratsi-za-pogacha-na-momche/,/bulgarski-podaratsi/za-bebe/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за изписване – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/podaratsi-za-pogacha-na-momche/,intent_landing,5,4-5,8,/bulgarski-podaratsi/za-bebe/; /k/podaraci-za-bebe/; /k/za-bebe/; /personaliziran-podarak-za-bebe/; /podarak-za-bebe-momche/; /podarak-za-bebe-momiche/; /podarak-za-izpisvane-na-bebe/; /podarak-za-novorodeno/,/bulgarski-podaratsi/za-bebe/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за погача – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/praktichen-podarak-za-zhena/,intent_landing,5,4-5,0,,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,NO,YES,INDEX,Add a contextual child link from /bulgarski-podaratsi/za-zhena/ and links from matching product pages,P1,Практичен подарък за жена – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/romantichen-podarak-za-mazh/,intent_landing,5,4-5,24,/bulgarski-podaratsi/za-mazh/; /k/podaraci-za-nego/; /k/za-mazh/; /koleden-podarak-za-mazh/; /personaliziran-podarak-za-mazh/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-kulinar-mazh/; /podarak-za-lovets-mazh/; /podarak-za-mazh-na-50/; /podarak-za-mazh-ribar/; /podarak-za-mazh-sportist/; /podarak-za-mazh-za-diplomirane/; /podarak-za-mazh-za-imen-den/; /podarak-za-mazh-za-rozhden-den/; /podarak-za-mazh-za-sveti-valentin/; /podarak-za-pensionirane-na-mazh/; /praktichen-podarak-za-mazh/; /zabaven-podarak-za-mazh/,/bulgarski-podaratsi/za-mazh/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Романтичен подарък за мъж – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-drehi/chanti/,clothing_landing,6,6-10,2,/bulgarski-drehi/damski-chanti/; /k/chanti/,/k/chanti/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P2,Български чанти от локални марки | Българитъм,src/pages/bulgarski-drehi/[slug].astro
/kozmetika-s-shafran/,intent_landing,6,6-10,3,/bulgarska-kozmetika-s-roza/; /k/kozmetika/; /naturalna-bulgarska-kozmetika/,/k/kozmetika/,/k/kozmetika/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Козметика с шафран – грижа и състав | Българитъм,src/pages/[...slug].astro or dedicated route
/pozlateni-bizhuta/,intent_landing,6,6-10,46,/bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/bijuta/; /k/srebarni-bijuta/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /mazhki-bizhuta/; /obetsi-ot-meditsinska-stomana/; /obetsi-ot-srebro/; /prasteni-ot-meditsinska-stomana/; /prasteni-srebro/; /rachno-izraboteni-bizhuta/; /rachno-izraboteni-grivni/; /rachno-izraboteni-obetsi/; /srebarni-kolieta/; /tigrovo-oko-grivna/; /tsitrin-grivna/; /zlaten-prasten-s-diamant/; /zlaten-prasten-s-rubin/; /zlaten-prasten/; /zlatna-grivna/; /zlatna-obetsa/; /zlatni-kolieta/; /zlatni-obetsi-s-diamanti/; /zlatno-kolie-s-diamant/; /zlatno-kolie-s-perla/,/k/bijuta/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български позлатени бижута от локални марки | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-drehi/damski-chanti/,clothing_landing,7,6-10,10,/brand/alleexxa/; /bulgarski-drehi/chanti/; /k/chanti/; /p/chanta-100-valna-1/; /p/chanta-ot-manista-camellia/; /p/chanta-ot-manista-love/; /p/chanta-ot-perli-cherry-blossom-pink/; /p/chanta-za-sport-jungle/; /p/rodopska-chanta-100-valna/; /p/sportswear-grey-sporten-sak/,/k/chanti/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български дамски чанти | Българитъм,src/pages/bulgarski-drehi/[slug].astro
/bulgarski-mazhki-antsuzi/,intent_landing,7,6-10,7,/bulgarski-mazhki-obuvki/; /bulgarski-mazhki-pizhami/; /bulgarski-mazhki-puloveri/; /bulgarski-mazhki-yaketa/; /bulgarski-mazhki-zimni-yaketa/; /k/mazhko-obleklo/; /mazhki-leneni-rizi/,/k/mazhko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български мъжки анцузи | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-mazhki-pizhami/,intent_landing,7,6-10,16,/brand/affect/; /brand/iva-tex/; /bulgarski-mazhki-antsuzi/; /bulgarski-mazhki-obuvki/; /bulgarski-mazhki-puloveri/; /bulgarski-mazhki-yaketa/; /bulgarski-mazhki-zimni-yaketa/; /k/mazhko-obleklo/; /mazhki-leneni-rizi/; /p/domashen-mazhki-komplekt/; /p/luksozna-mazhka-pizhama-bordeaux-royale/; /p/mazhka-pizhama-off-road/; /p/mazhka-pizhama-ready-to-ride/; /p/mazhka-pizhama-s-kas-rakav-tamno-sinya/; /p/mazhka-pizhama-s-razkopchavane-svetlo-sinya/; /p/mazhki-domashen-halat/,/k/mazhko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Мъжки пижами – модели и идеи | Българитъм,src/pages/[...slug].astro or dedicated route
/k/chanti/,taxonomy_landing,7,6-10,68,/balgarski-maratonki/; /bizhuta-ot-kehlibar/; /bizhuta-ot-meditsinska-stomana/; /bizhuta-po-porachka/; /bizhuta-s-cheren-turmalin/; /bizhuta-s-diamanti/; /bizhuta-s-hematit/; /bizhuta-s-izumrud/; /bizhuta-s-labradorit/; /bizhuta-s-moysanit/; /bizhuta-s-perli/; /bizhuta-s-rubin/; /bizhuta-s-tigrovo-oko/; /bizhuta-s-tsitrin/; /brand/alleexxa/; /bulgarski-boti/; /bulgarski-domashni-chehli/; /bulgarski-drehi/chanti/; /bulgarski-drehi/damski-chanti/; /bulgarski-drehi/obuvki/; /bulgarski-mazhki-obuvki-estestvena-kozha/; /bulgarski-obuvki-estestvena-kozha/; /bulgarski-sandali-estestvena-kozha/; /godezhen-prasten-s-diamant/; /godezhni-prasteni/; /grivna-cherven-konets/; /grivna-s-bukva/; /grivna-s-ime/; /grivna-s-krast/; /grivna-srebro/; /grivni-ot-meditsinska-stomana/; /hematit-grivna/; /k/aksesoari/; /k/bijuta/; /k/chanti/; /k/kolani/; /k/srebarni-bijuta/; /k/za-glava/; /kolieta-ot-meditsinska-stomana/; /kutiya-za-bizhuta/; /mazhki-bizhuta/; /obetsi-ot-meditsinska-stomana/; /obetsi-ot-srebro/; /p/chanta-100-valna-1/; /p/chanta-ot-manista-camellia/; /p/chanta-ot-manista-love/; /p/chanta-ot-perli-cherry-blossom-pink/; /p/chanta-za-sport-jungle/; /p/rodopska-chanta-100-valna/; /p/sportswear-grey-sporten-sak/; … +18 more,/k/aksesoari/,/k/aksesoari/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Чанти | Аксесоари | Българитъм,src/pages/k/[slug].astro
/k/domashni-lyubimci/,taxonomy_landing,7,6-10,11,/brand/amira-perfumes/; /brand/resleep/; /k/aksesoari-za-domashni-lyubimci/; /k/grizha-za-domashni-lyubimci/; /p/dreshka-za-domashen-lyubimets-koledni-igrachki/; /p/dreshka-za-domashen-lyubimets-sinyo-kare-lakomstva/; /p/dreshka-za-domashen-lyubimets-spooky-shtampa/; /p/lyubimets-havliya-za-kuche/; /p/parfum-za-domashen-lyubimec-miss-puppy/; /p/parfum-za-domashen-lyubimec-mr-puppy/; /p/set-mehlemi-za-domashni-lyubimci/,/,/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Домашни любимци | Български продукти | Българитъм,src/pages/k/[slug].astro
/podarak-za-imen-den-na-zhena/,intent_landing,7,6-10,22,/bulgarski-podaratsi/za-zhena/; /k/podaraci-za-jena/; /k/za-zhena/; /koleden-podarak-za-zhena/; /luksozen-podarak-za-uchitelka/; /personaliziran-podarak-za-zhena/; /podarak-za-30-godishen-yubiley-zhena/; /podarak-za-70-godishen-yubiley-na-zhena/; /podarak-za-8-mart-za-uchitelka/; /podarak-za-80-godishen-yubiley-zhena/; /podarak-za-pensionirane-na-zhena/; /podarak-za-rozhden-den-na-zhena/; /podarak-za-sveti-valentin-za-zhena/; /podarak-za-zhena-na-50/; /podarak-za-zhena-na-60/; /podarak-za-zhena-sportist/; /podarak-za-zhena-za-8-mart/; /podarak-za-zhena-za-diplomirane/; /podarak-za-zhena-za-rozhden-den/; /praktichen-podarak-za-zhena/; /romantichen-podarak-za-zhena/; /zabaven-podarak-za-zhena/,/bulgarski-podaratsi/za-zhena/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Подарък за имен ден на жена – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/rachno-izraboteni-sveshti/,intent_landing,7,6-10,13,/brand/160-candles/; /brand/malama/; /brand/wildwick_valley/; /k/dekor/; /k/dekoraciq-za-doma/; /p/aromatna-svesht-pumpkin-pie/; /p/lavandulovi-polya/; /p/neperfektna-svesht/; /p/rozober/; /p/set-i-mama-e-chovek/; /p/sots-set-za-mladozhentsi/; /p/stara-planina/; /p/svesht-you-are-loved/,/k/dekoraciq-za-doma/,/k/za-doma/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Ръчно изработени свещи | Българитъм,src/pages/[...slug].astro or dedicated route
/zabaven-podarak-za-mazh/,intent_landing,7,6-10,24,/bulgarski-podaratsi/za-mazh/; /k/podaraci-za-nego/; /k/za-mazh/; /koleden-podarak-za-mazh/; /personaliziran-podarak-za-mazh/; /podarak-za-20-godishen-mazh/; /podarak-za-25-godishen-mazh/; /podarak-za-30-godishnina-na-mazh/; /podarak-za-40-godishnina-na-mazh/; /podarak-za-60-godishen-yubiley-mazh/; /podarak-za-70-godishnina-na-mazh/; /podarak-za-80-godishnina-na-mazh/; /podarak-za-kulinar-mazh/; /podarak-za-lovets-mazh/; /podarak-za-mazh-na-50/; /podarak-za-mazh-ribar/; /podarak-za-mazh-sportist/; /podarak-za-mazh-za-diplomirane/; /podarak-za-mazh-za-imen-den/; /podarak-za-mazh-za-rozhden-den/; /podarak-za-mazh-za-sveti-valentin/; /podarak-za-pensionirane-na-mazh/; /praktichen-podarak-za-mazh/; /romantichen-podarak-za-mazh/,/bulgarski-podaratsi/za-mazh/,/bulgarski-podaratsi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Забавен подарък за мъж – идеи за подарък | Българитъм,src/pages/[...slug].astro or dedicated route
/bulgarski-palta-ot-valna/,intent_landing,8,6-10,43,/balni-rokli/; /beli-rokli/; /bezhovi-rokli/; /boho-roklya/; /bulgarski-damski-pizhami/; /bulgarski-damski-sportni-ekipi/; /bulgarski-drehi/rokli/; /bulgarski-ezhednevni-rokli/; /bulgarski-kozeni-yaketa/; /bulgarski-letni-rokli/; /bulgarski-oficialni-rokli/; /byala-damska-riza/; /cherna-riza/; /cherna-roklya/; /cherno-palto/; /chervena-roklya/; /damska-lenena-riza/; /damska-pizhama-pamuk/; /damski-bluzi-s-dalag-rakav/; /damski-bluzi-s-kas-rakav/; /damski-rokli-s-dalag-rakav/; /damski-rokli-s-kas-rakav/; /dankova-roklya/; /esenni-rokli/; /k/damsko-obleklo/; /kafyava-roklya/; /kafyavo-palto/; /lenena-roklya/; /pamuchni-rokli/; /prehodni-damski-yaketa/; /roklya-saten/; /rozova-riza/; /rozovi-rokli/; /sinya-roklya/; /sportni-rokli/; /srebarni-rokli/; /svetlosinya-roklya/; /tamnosinya-roklya/; /vecherna-roklya/; /zelena-roklya/; /zeleno-palto/; /zhalta-roklya/; /zlatista-roklya/,/k/damsko-obleklo/,/bulgarski-drehi/,YES,YES,INDEX,Maintain semantic parent/product links; no forced expansion,P3,Български палта от вълна – модели и идеи | Българитъм,src/pages/[...slug].astro or dedicated route
